time,sensor_data.mean_value,source_id,type
2019-01-04T10:00:00.000Z,22.6014159292034,23,3
2019-01-04T10:00:00.000Z,53.12926991150442,24,2
2019-01-04T10:00:00.000Z,24.986305309734444,24,3
2019-01-04T10:00:00.000Z,40.82002212389376,25,2
2019-01-04T10:00:00.000Z,19.973738938053057,25,3
2019-01-04T10:00:00.000Z,39.2508849557522,26,2
2019-01-04T10:00:00.000Z,18.074601769911567,26,3
2019-01-04T10:00:00.000Z,31.83584070796459,27,2
2019-01-04T10:00:00.000Z,19.43999999999987,27,3
2019-01-04T10:00:00.000Z,46.429269911504456,28,2
2019-01-04T10:00:00.000Z,27.078716814159296,28,3
2019-01-04T10:00:00.000Z,39.52221238938053,29,2
2019-01-04T10:00:00.000Z,17.98999999999984,29,3
2019-01-04T10:00:00.000Z,34.06977876106193,30,2
2019-01-04T10:00:00.000Z,25.407964601769848,30,3
2019-01-04T10:00:00.000Z,44.86050884955753,32,2
